lake,date,st,zv,lmo,wind,swr
260860,1993-07-21,26165.864511303225,96.04716242217863,0.08445122469302306,1.210172548580143,267.05953995744505
260860,1995-07-26,21883.58244619487,96.04716242217863,0.07383483905645429,1.142950755385642,257.3317546603007
260860,1996-07-30,23358.432655905934,96.04716242217863,0.08965153602392983,1.10345181555314,190.71047275667726
260860,1997-07-15,21577.503804419364,96.04716242217863,0.061719985344013614,1.1329822586258695,299.85802106275344
260860,1998-08-05,31392.23839205362,96.04716242217863,0.2618574568300638,1.6275363986620552,209.50738746496725
260860,2000-08-01,25594.345038033287,96.04716242217863,0.0644667694690229,1.1006853853306011,263.224221206662
260860,2001-08-08,30059.93671840323,96.04716242217863,0.08280597303613703,1.1231149100642779,217.71235243840798
260860,2002-07-24,27269.96460353365,96.04716242217863,0.11286223558030761,1.3095765596055051,253.23060184224363
260860,2003-08-26,35115.808508619266,96.04716242217863,0.08201852263277483,1.1307325464239002,224.30548478075113
260860,2004-08-10,29348.366333805276,96.04716242217863,0.28018675575230206,1.5387705736777018,165.48025140180275
260860,2005-08-09,31463.43811076218,96.04716242217863,0.12769210674025985,1.372456689755994,257.6345181789599
260860,2006-08-22,27249.54600086568,96.04716242217863,0.11500316536343208,1.2971711444079788,241.5206119684684
260860,2007-08-06,32181.176450571184,96.04716242217863,0.09187859991629997,1.2292139990509223,257.24105446317753
260860,2008-07-29,21862.805725997245,96.04716242217863,0.07323834503674835,1.1495832906742998,263.97023729151425
260860,2009-08-04,27258.116393099102,96.04716242217863,0.0885743769758871,1.257436828835594,285.6423380122191
260860,2010-08-02,26877.21080474264,96.04716242217863,0.07469191229112147,1.1042517446876068,229.40499011884225
260860,2011-08-02,26269.196696596857,96.04716242217863,0.08252773722871512,1.1853261784944737,256.7945767085698
260860,2012-08-01,29475.645149754073,96.04716242217863,0.11327177090697053,1.308311915718681,251.58477579001303
260860,2013-08-05,29346.744146465506,96.04716242217863,0.10029470463512566,1.3044006679699447,281.5964598946243
260860,2014-07-28,22658.35522565166,96.04716242217863,0.08701976226201075,1.1595858122998846,228.01475088860437
260860,2015-08-03,31631.18096771913,96.04716242217863,0.06822798573817479,1.1017398068809912,249.42887642805854
260860,2016-08-04,26534.849423075844,96.04716242217863,0.12279539049446193,1.3148197166634445,235.5530415581837
