lake,date,st,zv,lmo,wind,swr
395664,1968-07-22,2523.962475832685,27.154048191006012,0.26800300176590386,1.4736032406157547,151.9407277644156
395664,1969-07-23,2885.206929153763,27.154048191006012,0.17104997692950727,1.5667778435284474,286.13527484271896
395664,1970-07-22,2500.872625407499,27.154048191006012,0.0561303372943176,0.9595534966553415,200.30052241895154
395664,1971-08-04,4068.0061809130107,27.154048191006012,0.21567477462998857,1.3286420062310738,138.38746081460945
395664,1972-08-16,3612.2335426830964,27.154048191006012,0.12669764875493522,0.9709014722535748,91.92403521591696
395664,1973-07-24,3165.618053586576,27.154048191006012,0.4056388915341358,1.649755777616099,140.86125180055248
395664,1974-07-24,2347.694688073555,27.154048191006012,0.11571634399786541,1.2106038092124638,195.1118115929546
395664,1975-08-04,3672.672037155152,27.154048191006012,0.08781693753278678,1.1902835649853787,244.36847595901264
395664,1976-08-03,2593.9880402738627,27.154048191006012,0.22977415626348377,1.5845814168263908,220.35081042678473
395664,1977-07-28,3138.652660252349,27.154048191006012,0.03624744323763968,0.8316569422176682,201.94236114987663
395664,1978-08-10,3098.3125791837897,27.154048191006012,0.161628067211705,1.3353792836114218,187.48618881247862
395664,1979-08-09,3133.0297100872035,27.154048191006012,0.14600650418321046,1.04343014583486,99.01251531592831
395664,1980-08-07,3877.6327155764498,27.154048191006012,0.06315669211210835,1.093166305646366,263.2155198415101
395664,1982-08-09,3641.698412829333,27.154048191006012,0.2268679306380853,1.3428970885540208,135.83986584415595
395664,1983-08-09,3299.260350260796,27.154048191006012,0.14940783219505144,1.4322661332328668,250.2476230622289
395664,1984-08-02,2987.615176190303,27.154048191006012,0.16118001509013286,1.3568514964111262,197.2231625606177
395664,1985-08-01,3587.8410634615507,27.154048191006012,0.10006179509274955,1.2261154668638174,234.42179104006524
395664,1986-08-07,4027.017014571733,27.154048191006012,0.07165230674364793,1.1360244957259842,260.37846866668383
395664,1987-08-05,2861.4285043725145,27.154048191006012,0.5556820855463902,1.8499404254957916,144.98363679031112
395664,1988-07-19,3334.3315544941347,27.154048191006012,0.2302698195345008,1.3898953665541602,148.38208102625475
395664,1989-08-03,2931.912278698538,27.154048191006012,0.5552009369233273,1.7235083078661972,117.34433013093465
395664,1990-08-08,4069.469127935165,27.154048191006012,0.08426240854349015,1.0316268828502217,165.80828999594777
395664,1991-08-08,3097.0325145542715,27.154048191006012,0.22084787678895096,1.6462818146264733,257.0937216442758
395664,1992-08-03,4539.121815331039,27.154048191006012,0.08080770090495634,1.1841351214445908,261.47079880290613
395664,1993-08-05,3747.998887611044,27.154048191006012,0.09353659930138757,1.239573990508019,259.1241829417087
395664,1994-08-01,5319.306323491158,27.154048191006012,0.09205212483535312,1.2843084124446917,292.85073672692437
395664,1995-08-01,4100.987632430238,27.154048191006012,0.09237241936016136,1.2594336779278126,275.204635938256
395664,1996-08-01,3657.202017292073,27.154048191006012,0.05997987291148049,1.1164710112415228,295.26296013967766
395664,1997-08-05,3150.6830204310354,27.154048191006012,0.06147220937045969,1.0452402449097071,236.39685998527523
395664,1998-08-03,4507.050243060668,27.154048191006012,0.2050003949125963,1.315589387792658,141.344379605365
395664,1999-08-02,3912.7060825562526,27.154048191006012,0.12655996535799177,1.3769095516203211,262.4774798295354
395664,2000-08-01,3295.390773909624,27.154048191006012,0.05388874330836466,1.0902312024642224,306.0059867337594
395664,2001-08-01,3659.7734825226844,27.154048191006012,0.13546907702490116,1.350382685253386,231.31434541447632
395664,2002-08-06,4408.646758715952,27.154048191006012,0.20744705092418467,1.2754145991320047,127.2679484030541
395664,2003-08-04,4825.173201510774,27.154048191006012,0.06253755815567877,1.107043035001949,276.07351756549326
395664,2004-07-27,3539.240788949558,27.154048191006012,0.27991950071365346,1.6933317901318299,220.7319435941287
395664,2005-08-11,1155.6863848487585,27.154048191006012,0.1489073190613545,1.358676733704882,214.3406422851448
395664,2006-08-05,362.24837755435084,27.154048191006012,0.4093238477993071,1.774177577060695,173.61864689867852
395664,2009-08-09,3471.622394319905,27.154048191006012,0.06495007515280508,0.9736738108665736,180.8560183970409
395664,2010-08-15,3316.4209412149203,27.154048191006012,0.18660438629587717,1.479458671922384,220.83038131386883
395664,2011-08-15,3565.1111448922106,27.154048191006012,0.22515633618055975,1.0804693927113307,71.28947069626021
395664,2012-08-15,4021.8610996862285,27.154048191006012,0.06975335631790636,1.1480540883769537,276.05403279403214
395664,2013-08-01,4083.9053054213714,27.154048191006012,0.07930117740882384,1.2464505081772328,310.7546517415678
395664,2014-08-04,4140.809528647494,27.154048191006012,0.07338994713832132,1.023126855945836,185.70518757158845
395664,2015-08-03,4217.718207139728,27.154048191006012,0.06799294718027392,1.1590263413593023,291.3991024053483
