lake,date,st,zv,lmo,wind,swr
402220,1972-01-04,3.5986759485860564,2.7614713722336295,21.872360068778875,8.133564090706795,313.0539512159087
402220,1973-01-05,-2.9183259175624704e-11,2.7614713722336295,27.194676387711628,6.807921684489661,147.64947776694893
402220,1973-12-06,-1.9610156596172604e-11,2.7614713722336295,17.445045690433926,5.957318963981235,154.22422842334532
402220,1975-01-05,-2.9183259175624704e-11,2.7614713722336295,81.58405600048648,8.855393682875363,108.31546889424983
402220,1975-12-19,1.6624680156003164,2.7614713722336295,250.53518845857465,14.275233206766817,147.75869942729136
402220,1976-12-16,1.3798343895194392,2.7614713722336295,5.432480504557506,5.229542963958366,335.0157203711765
402220,1978-01-04,2.1429421406175213,2.7614713722336295,16.405237129803385,6.666903978007964,229.85938741308027
402220,1979-01-05,5.660207534674556e-13,2.7614713722336295,1.3527413082267001,3.0296377312305145,261.59504126149045
402220,1980-01-05,-2.282355562783778e-11,2.7614713722336295,2.99204239904002,3.620794785185634,201.89062234840324
402220,1981-01-05,-2.2942041687201713e-11,2.7614713722336295,0.4463153690401205,2.0848905117864795,258.3926008608666
402220,1982-01-05,-1.871223212219775e-11,2.7614713722336295,0.45141252400936616,2.1867812186663538,294.79122966110737
402220,1983-01-05,-2.1700079378206286e-11,2.7614713722336295,154.02104940428814,12.229658254483143,151.12455764250575
402220,1999-12-13,1.4464181315845615,2.7614713722336295,71.05697415468028,9.400814784577136,148.78595464652665
402220,2000-12-17,2.524610037681458,2.7614713722336295,5.3844572469015475,5.398989832157698,371.9356030474985
402220,2002-01-02,-5.179125582799316e-12,2.7614713722336295,137.0530123718339,11.870755296922402,155.3168696541748
402220,2002-12-17,3.140118702415906,2.7614713722336295,43.47886406200765,9.413255944517529,244.12573815799811
402220,2003-12-07,3.4082149336807714,2.7614713722336295,71.07557078569555,8.621158354325038,114.72251726656098
