DateTime,TemperatureAboveSurface_degC,LightAboveSurface_Wpm2,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_umolpm2s,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light,PondMaxDepth_m
6/10/2019 3:20,NA,NA,0.1,16.18806018,NA,0.7,11.42102435,NA,1.22,9.647749609,NA,1.22
6/10/2019 3:30,NA,NA,0.1,16.13979976,NA,0.7,11.42857794,NA,1.22,9.622251445,NA,1.22
6/10/2019 3:40,NA,NA,0.1,16.05179546,NA,0.7,11.41252657,NA,1.22,9.647749609,NA,1.22
6/10/2019 3:50,NA,NA,0.1,16.03570865,NA,0.7,11.395531,NA,1.22,9.639250221,NA,1.22
6/10/2019 4:00,10.16666667,0,0.1,15.97987796,NA,0.7,11.43707573,NA,1.22,9.673247772,NA,1.22
6/10/2019 4:10,NA,NA,0.1,15.96379116,NA,0.7,11.42857794,NA,1.22,9.647749609,NA,1.22
6/10/2019 4:20,NA,NA,0.1,15.84361324,NA,0.7,11.42857794,NA,1.22,9.682691537,NA,1.22
6/10/2019 4:30,NA,NA,0.1,15.85970005,NA,0.7,11.42857794,NA,1.22,9.682691537,NA,1.22
6/10/2019 4:40,NA,NA,0.1,15.73952213,NA,0.7,11.42857794,NA,1.22,9.725188476,NA,1.22
6/10/2019 4:50,NA,NA,0.1,15.75560894,NA,0.7,11.40402878,NA,1.22,9.691190925,NA,1.22
6/10/2019 5:00,8.388888889,0,0.1,15.63448474,NA,0.7,11.40402878,NA,1.22,9.699690313,NA,1.22
6/10/2019 5:10,NA,NA,0.1,15.65908809,NA,0.7,11.42102435,NA,1.22,9.647749609,NA,1.22
6/10/2019 5:20,NA,NA,0.1,15.58622431,NA,0.7,11.41252657,NA,1.22,9.639250221,NA,1.22
6/10/2019 5:30,NA,NA,0.1,15.52187708,NA,0.7,11.37853542,NA,1.22,9.595808905,NA,1.22
6/10/2019 5:40,NA,NA,0.1,15.48970346,NA,0.7,11.38703321,NA,1.22,9.682691537,NA,1.22
6/10/2019 5:50,NA,NA,0.1,15.43387278,NA,0.7,11.35398627,NA,1.22,9.664748385,NA,1.22
6/10/2019 6:00,7.555555556,5,0.1,15.37709581,NA,0.7,11.40402878,NA,1.22,9.656248997,NA,1.22
6/10/2019 6:10,NA,NA,0.1,15.361009,NA,0.7,11.40402878,NA,1.22,9.647749609,NA,1.22
6/10/2019 6:20,NA,NA,0.1,15.25597161,NA,0.7,11.395531,NA,1.22,9.691190925,NA,1.22
6/10/2019 6:30,NA,NA,0.1,15.2730047,NA,0.7,11.395531,NA,1.22,9.682691537,NA,1.22
6/10/2019 6:40,NA,NA,0.1,15.20014092,NA,0.7,11.37853542,NA,1.22,9.682691537,NA,1.22
6/10/2019 6:50,NA,NA,0.1,15.19162438,NA,0.7,11.36153985,NA,1.22,9.7081897,NA,1.22
6/10/2019 7:00,10.83333333,56,0.1,15.09510353,NA,0.7,11.38703321,NA,1.22,9.673247772,NA,1.22
6/10/2019 7:10,NA,NA,0.1,15.16796731,NA,0.7,11.40402878,NA,1.22,9.699690313,NA,1.22
6/10/2019 7:20,NA,NA,0.1,15.05441337,NA,0.7,11.42102435,NA,1.22,9.751631016,NA,1.22
6/10/2019 7:30,NA,NA,0.1,15.05441337,NA,0.7,11.37853542,NA,1.22,9.664748385,NA,1.22
6/10/2019 7:40,NA,NA,0.1,14.97397933,NA,0.7,11.37853542,NA,1.22,9.691190925,NA,1.22
6/10/2019 7:50,NA,NA,0.1,14.99858268,NA,0.7,11.42102435,NA,1.22,9.7081897,NA,1.22
6/10/2019 8:00,13.44444444,315,0.1,15.01466949,NA,0.7,11.395531,NA,1.22,9.716689088,NA,1.22
6/10/2019 8:10,NA,NA,0.1,14.93328917,NA,0.7,11.35398627,NA,1.22,9.716689088,NA,1.22
6/10/2019 8:20,NA,NA,0.1,14.94180571,NA,0.7,11.42102435,NA,1.22,9.656248997,NA,1.22
6/10/2019 8:30,NA,NA,0.1,14.9096321,NA,0.7,11.37853542,NA,1.22,9.691190925,NA,1.22
6/10/2019 8:40,NA,NA,0.1,14.9096321,NA,0.7,11.37853542,NA,1.22,9.682691537,NA,1.22
6/10/2019 8:50,NA,NA,0.1,14.96640907,NA,0.7,11.37003764,NA,1.22,9.716689088,NA,1.22
6/10/2019 9:00,16.05555556,519,0.1,14.94937597,NA,0.7,11.37003764,NA,1.22,9.7081897,NA,1.22
6/10/2019 9:10,NA,NA,0.1,15.00615294,NA,0.7,11.40402878,NA,1.22,9.699690313,NA,1.22
6/10/2019 9:20,NA,NA,0.1,15.06292991,NA,0.7,11.40402878,NA,1.22,9.7081897,NA,1.22
6/10/2019 9:30,NA,NA,0.1,15.12727714,NA,0.7,11.395531,NA,1.22,9.699690313,NA,1.22
6/12/2019 14:40,NA,NA,0.1,16.50790378,NA,0.7,11.31149734,NA,1.22,11.1304206,NA,1.22
6/12/2019 14:50,NA,NA,0.1,16.54007739,NA,0.7,11.26145482,NA,1.22,11.09642305,NA,1.22
6/12/2019 15:00,20.22222222,1039,0.1,16.62051143,NA,0.7,11.30299955,NA,1.22,11.1304206,NA,1.22
6/12/2019 15:10,NA,NA,0.1,16.70851574,NA,0.7,11.32849291,NA,1.22,11.08792366,NA,1.22
6/12/2019 15:20,NA,NA,0.1,16.74825961,NA,0.7,11.29450176,NA,1.22,11.17291754,NA,1.22
6/12/2019 15:30,NA,NA,0.1,16.77948695,NA,0.7,11.36153985,NA,1.22,11.13891999,NA,1.22
6/12/2019 15:40,NA,NA,0.1,16.86749125,NA,0.7,11.33699069,NA,1.22,11.08036865,NA,1.22
6/12/2019 15:50,NA,NA,0.1,16.93183848,NA,0.7,11.28600398,NA,1.22,11.17291754,NA,1.22
6/12/2019 16:00,21.05555556,1004,0.1,16.97915262,NA,0.7,11.27845039,NA,1.22,11.06336988,NA,1.22
6/12/2019 16:10,NA,NA,0.1,17.02741305,NA,0.7,11.28600398,NA,1.22,11.10492244,NA,1.22
6/12/2019 16:20,NA,NA,0.1,17.08324373,NA,0.7,11.30299955,NA,1.22,11.18141693,NA,1.22
6/12/2019 16:30,NA,NA,0.1,17.09081399,NA,0.7,11.32849291,NA,1.22,11.09642305,NA,1.22
6/12/2019 16:40,NA,NA,0.1,17.21099191,NA,0.7,11.29450176,NA,1.22,11.08036865,NA,1.22
6/12/2019 16:50,NA,NA,0.1,17.24221924,NA,0.7,11.26145482,NA,1.22,11.13891999,NA,1.22
6/12/2019 17:00,20.83333333,872,0.1,17.37753769,NA,0.7,11.27845039,NA,1.22,11.18141693,NA,1.22
6/12/2019 17:10,NA,NA,0.1,17.43336837,NA,0.7,11.27845039,NA,1.22,11.09642305,NA,1.22
6/12/2019 17:20,NA,NA,0.1,17.44188492,NA,0.7,11.27845039,NA,1.22,11.11342183,NA,1.22
6/12/2019 17:30,NA,NA,0.1,17.49771561,NA,0.7,11.31999512,NA,1.22,11.10492244,NA,1.22
6/12/2019 17:40,NA,NA,0.1,17.58477363,NA,0.7,11.32849291,NA,1.22,11.15591877,NA,1.22
6/12/2019 17:50,NA,NA,0.1,17.64817457,NA,0.7,11.28600398,NA,1.22,11.15591877,NA,1.22
6/12/2019 18:00,21.27777778,717,0.1,17.73617888,NA,0.7,11.31999512,NA,1.22,11.15591877,NA,1.22
6/12/2019 18:10,NA,NA,0.1,17.71252181,NA,0.7,11.29450176,NA,1.22,11.12192122,NA,1.22
6/12/2019 18:20,NA,NA,0.1,17.72009207,NA,0.7,11.29450176,NA,1.22,11.10492244,NA,1.22
6/12/2019 18:30,NA,NA,0.1,17.73617888,NA,0.7,11.27845039,NA,1.22,11.13891999,NA,1.22
6/12/2019 18:40,NA,NA,0.1,17.77592275,NA,0.7,11.23596146,NA,1.22,11.11342183,NA,1.22
6/12/2019 18:50,NA,NA,0.1,17.79957983,NA,0.7,11.27845039,NA,1.22,11.15591877,NA,1.22
6/12/2019 19:00,21.16666667,473,0.1,17.88663784,NA,0.7,11.23596146,NA,1.22,11.13891999,NA,1.22
6/12/2019 19:10,NA,NA,0.1,17.95855534,NA,0.7,11.27845039,NA,1.22,11.10492244,NA,1.22
6/12/2019 19:20,NA,NA,0.1,17.98221241,NA,0.7,11.27845039,NA,1.22,11.20597072,NA,1.22
6/12/2019 19:30,NA,NA,0.1,18.16484499,NA,0.7,11.27845039,NA,1.22,11.10492244,NA,1.22
6/12/2019 19:40,NA,NA,0.1,18.14118792,NA,0.7,11.30299955,NA,1.22,11.11342183,NA,1.22
6/12/2019 19:50,NA,NA,0.1,18.24433275,NA,0.7,11.31149734,NA,1.22,11.15591877,NA,1.22
6/12/2019 20:00,19.05555556,102,0.1,18.28407663,NA,0.7,11.31999512,NA,1.22,11.14741938,NA,1.22
6/12/2019 20:10,NA,NA,0.1,18.30016344,NA,0.7,11.23596146,NA,1.22,11.10492244,NA,1.22
6/12/2019 20:20,NA,NA,0.1,18.33990732,NA,0.7,11.31999512,NA,1.22,11.18991632,NA,1.22
6/12/2019 20:30,NA,NA,0.1,18.46670921,NA,0.7,11.2699526,NA,1.22,11.08792366,NA,1.22
6/12/2019 20:40,NA,NA,0.1,18.44305214,NA,0.7,11.35398627,NA,1.22,11.23146888,NA,1.22
6/12/2019 20:50,NA,NA,0.1,18.4345356,NA,0.7,11.30299955,NA,1.22,11.14741938,NA,1.22
6/12/2019 21:00,15.94444444,78,0.1,18.49036628,NA,0.7,11.31999512,NA,1.22,11.09642305,NA,1.22
6/12/2019 21:10,NA,NA,0.1,18.54619697,NA,0.7,11.29450176,NA,1.22,11.1304206,NA,1.22
6/12/2019 21:20,NA,NA,0.1,18.47427948,NA,0.7,11.30299955,NA,1.22,11.12192122,NA,1.22
6/12/2019 21:30,NA,NA,0.1,18.5225399,NA,0.7,11.29450176,NA,1.22,11.16441816,NA,1.22
6/12/2019 21:40,NA,NA,0.1,18.41939507,NA,0.7,11.30299955,NA,1.22,11.12192122,NA,1.22
6/12/2019 21:50,NA,NA,0.1,18.47427948,NA,0.7,11.28600398,NA,1.22,11.08792366,NA,1.22
6/12/2019 22:00,13.16666667,5,0.1,18.4506224,NA,0.7,11.26145482,NA,1.22,11.15591877,NA,1.22
6/12/2019 22:10,NA,NA,0.1,18.44305214,NA,0.7,11.36153985,NA,1.22,11.13891999,NA,1.22
6/12/2019 22:20,NA,NA,0.1,18.44305214,NA,0.7,11.2699526,NA,1.22,11.12192122,NA,1.22
6/12/2019 22:30,NA,NA,0.1,18.37113465,NA,0.7,11.27845039,NA,1.22,11.14741938,NA,1.22
6/12/2019 22:40,NA,NA,0.1,18.34747758,NA,0.7,11.25295703,NA,1.22,11.09642305,NA,1.22
6/12/2019 22:50,NA,NA,0.1,18.47427948,NA,0.7,11.28600398,NA,1.22,11.08792366,NA,1.22
6/12/2019 23:00,10.94444444,0,0.1,18.53768042,NA,0.7,11.28600398,NA,1.22,11.10492244,NA,1.22
6/12/2019 23:10,NA,NA,0.1,18.41087853,NA,0.7,11.2699526,NA,1.22,11.15591877,NA,1.22
6/12/2019 23:20,NA,NA,0.1,18.26041956,NA,0.7,11.2699526,NA,1.22,11.15591877,NA,1.22
6/12/2019 23:30,NA,NA,0.1,18.31625024,NA,0.7,11.2699526,NA,1.22,11.13891999,NA,1.22
6/12/2019 23:40,NA,NA,0.1,18.19701861,NA,0.7,11.2699526,NA,1.22,11.15591877,NA,1.22
6/12/2019 23:50,NA,NA,0.1,18.14118792,NA,0.7,11.30299955,NA,1.22,11.15591877,NA,1.22
6/13/2019 0:00,12.44444444,0,0.1,18.10144404,NA,0.7,11.30299955,NA,1.22,11.16441816,NA,1.22
6/13/2019 0:10,NA,NA,0.1,18.01438603,NA,0.7,11.31149734,NA,1.22,11.10492244,NA,1.22
6/13/2019 0:20,NA,NA,0.1,17.97464215,NA,0.7,11.25295703,NA,1.22,11.19747133,NA,1.22
6/13/2019 0:30,NA,NA,0.1,17.90272465,NA,0.7,11.33699069,NA,1.22,11.13891999,NA,1.22
6/13/2019 0:40,NA,NA,0.1,17.80715009,NA,0.7,11.32849291,NA,1.22,11.16441816,NA,1.22
6/13/2019 0:50,NA,NA,0.1,17.75226568,NA,0.7,11.23596146,NA,1.22,11.1304206,NA,1.22
6/13/2019 1:00,11.33333333,0,0.1,17.75226568,NA,0.7,11.29450176,NA,1.22,11.13891999,NA,1.22
6/13/2019 1:10,NA,NA,0.1,17.64817457,NA,0.7,11.30299955,NA,1.22,11.13891999,NA,1.22
6/13/2019 1:20,NA,NA,0.1,17.59234389,NA,0.7,11.29450176,NA,1.22,11.15591877,NA,1.22
6/13/2019 1:30,NA,NA,0.1,17.46554199,NA,0.7,11.2699526,NA,1.22,11.11342183,NA,1.22
6/13/2019 1:40,NA,NA,0.1,17.3936245,NA,0.7,11.29450176,NA,1.22,11.08036865,NA,1.22
6/13/2019 1:50,NA,NA,0.1,17.37753769,NA,0.7,11.27845039,NA,1.22,11.13891999,NA,1.22
6/13/2019 2:00,13.05555556,0,0.1,17.31413674,NA,0.7,11.25295703,NA,1.22,11.14741938,NA,1.22
6/13/2019 2:10,NA,NA,0.1,17.29047967,NA,0.7,11.29450176,NA,1.22,11.11342183,NA,1.22
6/13/2019 2:20,NA,NA,0.1,17.17124803,NA,0.7,11.26145482,NA,1.22,11.10492244,NA,1.22
6/13/2019 2:30,NA,NA,0.1,17.13907442,NA,0.7,11.2699526,NA,1.22,11.09642305,NA,1.22
6/13/2019 2:40,NA,NA,0.1,17.1069008,NA,0.7,11.28600398,NA,1.22,11.11342183,NA,1.22
6/13/2019 2:50,NA,NA,0.1,17.04349985,NA,0.7,11.28600398,NA,1.22,11.13891999,NA,1.22
6/13/2019 3:00,13.11111111,0,0.1,16.90723513,NA,0.7,11.30299955,NA,1.22,11.22296949,NA,1.22
6/13/2019 3:10,NA,NA,0.1,16.92332193,NA,0.7,11.2699526,NA,1.22,11.1304206,NA,1.22
6/13/2019 3:20,NA,NA,0.1,16.89966486,NA,0.7,11.27845039,NA,1.22,11.09642305,NA,1.22
6/13/2019 3:30,NA,NA,0.1,16.79557375,NA,0.7,11.27845039,NA,1.22,11.16441816,NA,1.22
6/13/2019 3:40,NA,NA,0.1,16.716086,NA,0.7,11.2699526,NA,1.22,11.16441816,NA,1.22
6/13/2019 3:50,NA,NA,0.1,16.67634212,NA,0.7,11.30299955,NA,1.22,11.12192122,NA,1.22
6/13/2019 4:00,13.05555556,0,0.1,16.6441685,NA,0.7,11.29450176,NA,1.22,11.13891999,NA,1.22
6/13/2019 4:10,NA,NA,0.1,16.59590808,NA,0.7,11.28600398,NA,1.22,11.18141693,NA,1.22
6/13/2019 4:20,NA,NA,0.1,16.57982127,NA,0.7,11.27845039,NA,1.22,11.16441816,NA,1.22
6/13/2019 4:30,NA,NA,0.1,16.5561642,NA,0.7,11.24445925,NA,1.22,11.14741938,NA,1.22
6/13/2019 4:40,NA,NA,0.1,16.50033351,NA,0.7,11.32849291,NA,1.22,11.13891999,NA,1.22
6/13/2019 4:50,NA,NA,0.1,16.4681599,NA,0.7,11.28600398,NA,1.22,11.10492244,NA,1.22
6/13/2019 5:00,12.33333333,0,0.1,16.45207309,NA,0.7,11.24445925,NA,1.22,11.17291754,NA,1.22
6/13/2019 5:10,NA,NA,0.1,16.36406879,NA,0.7,11.27845039,NA,1.22,11.13891999,NA,1.22
6/13/2019 5:20,NA,NA,0.1,16.3082381,NA,0.7,11.34548848,NA,1.22,11.16441816,NA,1.22
6/13/2019 5:30,NA,NA,0.1,16.23632061,NA,0.7,11.24445925,NA,1.22,11.15591877,NA,1.22
6/13/2019 5:40,NA,NA,0.1,16.2202338,NA,0.7,11.28600398,NA,1.22,11.20597072,NA,1.22
6/13/2019 5:50,NA,NA,0.1,16.19657673,NA,0.7,11.27845039,NA,1.22,11.15591877,NA,1.22
6/13/2019 6:00,11.66666667,2,0.1,16.14831631,NA,0.7,11.25295703,NA,1.22,11.10492244,NA,1.22
6/13/2019 6:10,NA,NA,0.1,16.10005588,NA,0.7,11.2699526,NA,1.22,11.1304206,NA,1.22
6/13/2019 6:20,NA,NA,0.1,16.14831631,NA,0.7,11.27845039,NA,1.22,11.16441816,NA,1.22
6/13/2019 6:30,NA,NA,0.1,16.05179546,NA,0.7,11.29450176,NA,1.22,11.16441816,NA,1.22
6/13/2019 6:40,NA,NA,0.1,16.060312,NA,0.7,11.31149734,NA,1.22,11.20597072,NA,1.22
6/13/2019 6:50,NA,NA,0.1,16.06788227,NA,0.7,11.31149734,NA,1.22,11.14741938,NA,1.22
6/13/2019 7:00,11.5,17,0.1,16.01205158,NA,0.7,11.26145482,NA,1.22,11.18991632,NA,1.22
6/13/2019 7:10,NA,NA,0.1,16.05179546,NA,0.7,11.29450176,NA,1.22,11.15591877,NA,1.22
6/13/2019 7:20,NA,NA,0.1,15.9723077,NA,0.7,11.31149734,NA,1.22,11.18141693,NA,1.22
6/13/2019 7:30,NA,NA,0.1,15.94013409,NA,0.7,11.2699526,NA,1.22,11.20597072,NA,1.22
6/13/2019 7:40,NA,NA,0.1,15.91553073,NA,0.7,11.29450176,NA,1.22,11.14741938,NA,1.22
6/13/2019 7:50,NA,NA,0.1,15.89187366,NA,0.7,11.31149734,NA,1.22,11.14741938,NA,1.22
6/13/2019 8:00,12.5,83,0.1,15.90796047,NA,0.7,11.30299955,NA,1.22,11.21447011,NA,1.22
6/13/2019 8:10,NA,NA,0.1,15.88335712,NA,0.7,11.27845039,NA,1.22,11.21447011,NA,1.22
6/13/2019 8:20,NA,NA,0.1,15.88335712,NA,0.7,11.35398627,NA,1.22,11.1304206,NA,1.22
6/13/2019 8:30,NA,NA,0.1,15.87578685,NA,0.7,11.22746367,NA,1.22,11.16441816,NA,1.22
6/13/2019 8:40,NA,NA,0.1,15.94013409,NA,0.7,11.29450176,NA,1.22,11.15591877,NA,1.22
6/13/2019 8:50,NA,NA,0.1,15.93161754,NA,0.7,11.28600398,NA,1.22,11.14741938,NA,1.22
6/13/2019 9:00,14.44444444,209,0.1,15.92404728,NA,0.7,11.30299955,NA,1.22,11.13891999,NA,1.22
6/13/2019 9:10,NA,NA,0.1,15.85970005,NA,0.7,11.30299955,NA,1.22,11.17291754,NA,1.22
6/13/2019 9:20,NA,NA,0.1,15.88335712,NA,0.7,11.29450176,NA,1.22,11.16441816,NA,1.22
6/13/2019 9:30,NA,NA,0.1,15.81143962,NA,0.7,11.32849291,NA,1.22,11.11342183,NA,1.22
6/13/2019 9:40,NA,NA,0.1,15.80292308,NA,0.7,11.31999512,NA,1.22,11.15591877,NA,1.22
6/13/2019 9:50,NA,NA,0.1,15.79535281,NA,0.7,11.32849291,NA,1.22,11.18141693,NA,1.22
6/13/2019 10:00,12.77777778,76,0.1,15.77926601,NA,0.7,11.30299955,NA,1.22,11.14741938,NA,1.22
6/13/2019 10:10,NA,NA,0.1,15.70734851,NA,0.7,11.30299955,NA,1.22,11.18141693,NA,1.22
6/13/2019 10:20,NA,NA,0.1,15.7631792,NA,0.7,11.29450176,NA,1.22,11.15591877,NA,1.22
6/13/2019 10:30,NA,NA,0.1,15.73100558,NA,0.7,11.36153985,NA,1.22,11.18141693,NA,1.22
6/13/2019 10:40,NA,NA,0.1,15.68274516,NA,0.7,11.29450176,NA,1.22,11.14741938,NA,1.22
6/13/2019 10:50,NA,NA,0.1,15.68274516,NA,0.7,11.28600398,NA,1.22,11.13891999,NA,1.22
6/13/2019 11:00,13.38888889,264,0.1,15.79535281,NA,0.7,11.27845039,NA,1.22,11.17291754,NA,1.22
6/13/2019 11:10,NA,NA,0.1,15.89187366,NA,0.7,11.30299955,NA,1.22,11.20597072,NA,1.22
6/13/2019 11:20,NA,NA,0.1,15.9723077,NA,0.7,11.34548848,NA,1.22,11.15591877,NA,1.22
6/13/2019 11:30,NA,NA,0.1,16.06788227,NA,0.7,11.31999512,NA,1.22,11.18141693,NA,1.22
6/13/2019 11:40,NA,NA,0.1,16.09248562,NA,0.7,11.33699069,NA,1.22,11.18991632,NA,1.22
6/13/2019 11:50,NA,NA,0.1,16.11614269,NA,0.7,11.32849291,NA,1.22,11.14741938,NA,1.22
6/13/2019 12:00,16.61111111,539,0.1,16.14831631,NA,0.7,11.31999512,NA,1.22,11.14741938,NA,1.22
6/13/2019 12:10,NA,NA,0.1,16.18806018,NA,0.7,11.31999512,NA,1.22,11.18141693,NA,1.22
6/13/2019 12:20,NA,NA,0.1,16.28458103,NA,0.7,11.32849291,NA,1.22,11.22296949,NA,1.22
6/13/2019 12:30,NA,NA,0.1,16.34041172,NA,0.7,11.31999512,NA,1.22,11.17291754,NA,1.22
6/13/2019 12:40,NA,NA,0.1,16.46058964,NA,0.7,11.32849291,NA,1.22,11.18141693,NA,1.22
6/13/2019 12:50,NA,NA,0.1,16.50033351,NA,0.7,11.30299955,NA,1.22,11.18141693,NA,1.22
6/13/2019 13:00,18.88888889,818,0.1,16.69999919,NA,0.7,11.31149734,NA,1.22,11.18141693,NA,1.22
6/13/2019 13:10,NA,NA,0.1,16.72365626,NA,0.7,11.29450176,NA,1.22,11.13891999,NA,1.22
6/13/2019 13:20,NA,NA,0.1,16.69242893,NA,0.7,11.25295703,NA,1.22,11.21447011,NA,1.22
6/13/2019 13:30,NA,NA,0.1,16.97158236,NA,0.7,11.25295703,NA,1.22,11.14741938,NA,1.22
6/13/2019 13:40,NA,NA,0.1,16.98766917,NA,0.7,11.23596146,NA,1.22,11.16441816,NA,1.22
6/13/2019 13:50,NA,NA,0.1,17.11541735,NA,0.7,11.27845039,NA,1.22,11.18991632,NA,1.22
6/13/2019 14:00,20.5,864,0.1,17.00375597,NA,0.7,11.24445925,NA,1.22,11.21447011,NA,1.22
6/13/2019 14:10,NA,NA,0.1,16.93183848,NA,0.7,11.25295703,NA,1.22,11.15591877,NA,1.22
6/13/2019 14:20,NA,NA,0.1,16.94792529,NA,0.7,11.19441673,NA,1.22,11.22296949,NA,1.22
6/13/2019 14:30,NA,NA,0.1,17.13907442,NA,0.7,11.20197032,NA,1.22,11.19747133,NA,1.22
6/13/2019 14:40,NA,NA,0.1,17.06715692,NA,0.7,11.24445925,NA,1.22,11.16441816,NA,1.22
6/13/2019 14:50,NA,NA,0.1,17.02741305,NA,0.7,11.22746367,NA,1.22,11.20597072,NA,1.22
6/13/2019 15:00,21.94444444,926,0.1,17.09933054,NA,0.7,11.24445925,NA,1.22,11.21447011,NA,1.22
6/13/2019 15:10,NA,NA,0.1,17.14664468,NA,0.7,11.24445925,NA,1.22,11.13891999,NA,1.22
6/13/2019 15:20,NA,NA,0.1,17.29047967,NA,0.7,11.21896589,NA,1.22,11.22296949,NA,1.22
6/13/2019 15:30,NA,NA,0.1,17.321707,NA,0.7,11.2104681,NA,1.22,11.17291754,NA,1.22
6/13/2019 15:40,NA,NA,0.1,17.3936245,NA,0.7,11.20197032,NA,1.22,11.19747133,NA,1.22
6/13/2019 15:50,NA,NA,0.1,17.50528587,NA,0.7,11.2104681,NA,1.22,11.22296949,NA,1.22
6/13/2019 16:00,24.27777778,983,0.1,17.53745948,NA,0.7,11.29450176,NA,1.22,11.21447011,NA,1.22
6/13/2019 16:10,NA,NA,0.1,17.67277793,NA,0.7,11.22746367,NA,1.22,11.18141693,NA,1.22
6/13/2019 16:20,NA,NA,0.1,17.65669112,NA,0.7,11.25295703,NA,1.22,11.17291754,NA,1.22
6/13/2019 16:30,NA,NA,0.1,17.68791845,NA,0.7,11.25295703,NA,1.22,11.26546643,NA,1.22
6/13/2019 16:40,NA,NA,0.1,17.79200956,NA,0.7,11.23596146,NA,1.22,11.17291754,NA,1.22
6/13/2019 16:50,NA,NA,0.1,17.79957983,NA,0.7,11.2699526,NA,1.22,11.18141693,NA,1.22
6/13/2019 17:00,25.44444444,797,0.1,17.8393237,NA,0.7,11.28600398,NA,1.22,11.19747133,NA,1.22
6/13/2019 17:10,NA,NA,0.1,17.93489827,NA,0.7,11.26145482,NA,1.22,11.19747133,NA,1.22
6/13/2019 17:20,NA,NA,0.1,17.94246853,NA,0.7,11.23596146,NA,1.22,11.18991632,NA,1.22
6/13/2019 17:30,NA,NA,0.1,17.94246853,NA,0.7,11.31149734,NA,1.22,11.19747133,NA,1.22
6/13/2019 17:40,NA,NA,0.1,18.0541299,NA,0.7,11.2699526,NA,1.22,11.23146888,NA,1.22
6/13/2019 17:50,NA,NA,0.1,18.0541299,NA,0.7,11.19441673,NA,1.22,11.26546643,NA,1.22
6/13/2019 18:00,25.83333333,646,0.1,18.09387378,NA,0.7,11.28600398,NA,1.22,11.23146888,NA,1.22
6/13/2019 18:10,NA,NA,0.1,18.16484499,NA,0.7,11.2104681,NA,1.22,11.23146888,NA,1.22
6/13/2019 18:20,NA,NA,0.1,18.25190301,NA,0.7,11.24445925,NA,1.22,11.21447011,NA,1.22
6/13/2019 18:30,NA,NA,0.1,18.22067568,NA,0.7,11.24445925,NA,1.22,11.23146888,NA,1.22
6/13/2019 18:40,NA,NA,0.1,18.23676249,NA,0.7,11.25295703,NA,1.22,11.21447011,NA,1.22
