DateTime,TemperatureAboveSurface_degC,LightAboveSurface_Wpm2,SensorA_DepthFromTop_m,SensorA_Temp_degC,SensorA_Light_umolpm2s,SensorB_DepthFromTop_m,SensorB_Temp_degC,SensorB_Light,SensorC_DepthFromTop_m,SensorC_Temp_degC,SensorC_Light,PondMaxDepth_m
6/10/2019 0:00,12.55555556,0,0.1,15.62032767,NA,0.5,9.456480483,NA,1.24,7.102461185,NA,1.24
6/10/2019 0:10,NA,NA,0.1,15.58072046,NA,0.5,9.439494489,NA,1.24,7.120427735,NA,1.24
6/10/2019 0:20,NA,NA,0.1,15.56468897,NA,0.5,9.46497348,NA,1.24,7.110971656,NA,1.24
6/10/2019 0:30,NA,NA,0.1,15.58072046,NA,0.5,9.447987486,NA,1.24,7.093005105,NA,1.24
6/10/2019 0:40,NA,NA,0.1,15.58826469,NA,0.5,9.431001492,NA,1.24,7.110971656,NA,1.24
6/10/2019 0:50,NA,NA,0.1,15.51659451,NA,0.5,9.473466478,NA,1.24,7.102461185,NA,1.24
6/10/2019 1:00,9.222222222,0,0.1,15.4835885,NA,0.5,9.46497348,NA,1.24,7.110971656,NA,1.24
6/10/2019 1:10,NA,NA,0.1,15.4835885,NA,0.5,9.46497348,NA,1.24,7.120427735,NA,1.24
6/10/2019 1:20,NA,NA,0.1,15.40343106,NA,0.5,9.46497348,NA,1.24,7.110971656,NA,1.24
6/10/2019 1:30,NA,NA,0.1,15.37985535,NA,0.5,9.447987486,NA,1.24,7.102461185,NA,1.24
6/10/2019 1:40,NA,NA,0.1,15.37136809,NA,0.5,9.456480483,NA,1.24,7.110971656,NA,1.24
6/10/2019 1:50,NA,NA,0.1,15.37136809,NA,0.5,9.46497348,NA,1.24,7.138394286,NA,1.24
6/10/2019 2:00,7.777777778,0,0.1,15.32327362,NA,0.5,9.482903141,NA,1.24,7.138394286,NA,1.24
6/10/2019 2:10,NA,NA,0.1,15.29121065,NA,0.5,9.431001492,NA,1.24,7.110971656,NA,1.24
6/10/2019 2:20,NA,NA,0.1,15.2996979,NA,0.5,9.456480483,NA,1.24,7.120427735,NA,1.24
6/10/2019 2:30,NA,NA,0.1,15.24311618,NA,0.5,9.456480483,NA,1.24,7.120427735,NA,1.24
6/10/2019 2:40,NA,NA,0.1,15.22708469,NA,0.5,9.456480483,NA,1.24,7.138394286,NA,1.24
6/10/2019 2:50,NA,NA,0.1,15.13843999,NA,0.5,9.473466478,NA,1.24,7.093005105,NA,1.24
6/10/2019 3:00,9.166666667,0,0.1,15.09788976,NA,0.5,9.447987486,NA,1.24,7.138394286,NA,1.24
6/10/2019 3:10,NA,NA,0.1,15.04979529,NA,0.5,9.46497348,NA,1.24,7.120427735,NA,1.24
6/10/2019 3:20,NA,NA,0.1,15.03376381,NA,0.5,9.482903141,NA,1.24,7.128938207,NA,1.24
6/10/2019 3:30,NA,NA,0.1,14.98566934,NA,0.5,9.482903141,NA,1.24,7.120427735,NA,1.24
6/10/2019 3:40,NA,NA,0.1,14.96963785,NA,0.5,9.473466478,NA,1.24,7.128938207,NA,1.24
6/10/2019 3:50,NA,NA,0.1,14.8725059,NA,0.5,9.456480483,NA,1.24,7.138394286,NA,1.24
6/10/2019 4:00,10.16666667,0,0.1,14.88099315,NA,0.5,9.473466478,NA,1.24,7.120427735,NA,1.24
6/10/2019 4:10,NA,NA,0.1,14.7838612,NA,0.5,9.473466478,NA,1.24,7.156360837,NA,1.24
6/10/2019 4:20,NA,NA,0.1,14.7838612,NA,0.5,9.499889135,NA,1.24,7.128938207,NA,1.24
6/10/2019 4:30,NA,NA,0.1,14.72727947,NA,0.5,9.482903141,NA,1.24,7.138394286,NA,1.24
6/10/2019 4:40,NA,NA,0.1,14.68672924,NA,0.5,9.482903141,NA,1.24,7.138394286,NA,1.24
6/10/2019 4:50,NA,NA,0.1,14.63863477,NA,0.5,9.473466478,NA,1.24,7.146904758,NA,1.24
6/10/2019 5:00,8.388888889,0,0.1,14.58959728,NA,0.5,9.482903141,NA,1.24,7.120427735,NA,1.24
6/10/2019 5:10,NA,NA,0.1,14.54150282,NA,0.5,9.456480483,NA,1.24,7.128938207,NA,1.24
6/10/2019 5:20,NA,NA,0.1,14.50849681,NA,0.5,9.46497348,NA,1.24,7.128938207,NA,1.24
6/10/2019 5:30,NA,NA,0.1,14.47643383,NA,0.5,9.482903141,NA,1.24,7.138394286,NA,1.24
6/10/2019 5:40,NA,NA,0.1,14.46040235,NA,0.5,9.46497348,NA,1.24,7.138394286,NA,1.24
6/10/2019 5:50,NA,NA,0.1,14.49246532,NA,0.5,9.491396138,NA,1.24,7.146904758,NA,1.24
6/10/2019 6:00,7.555555556,5,0.1,14.4358836,NA,0.5,9.473466478,NA,1.24,7.146904758,NA,1.24
6/10/2019 6:10,NA,NA,0.1,14.35478313,NA,0.5,9.473466478,NA,1.24,7.138394286,NA,1.24
6/10/2019 6:20,NA,NA,0.1,14.25765117,NA,0.5,9.491396138,NA,1.24,7.164871308,NA,1.24
6/10/2019 6:30,NA,NA,0.1,14.33875164,NA,0.5,9.508382133,NA,1.24,7.128938207,NA,1.24
6/10/2019 6:40,NA,NA,0.1,14.25765117,NA,0.5,9.482903141,NA,1.24,7.146904758,NA,1.24
6/10/2019 6:50,NA,NA,0.1,14.20955671,NA,0.5,9.482903141,NA,1.24,7.146904758,NA,1.24
6/10/2019 7:00,10.83333333,56,0.1,14.19258219,NA,0.5,9.51687513,NA,1.24,7.156360837,NA,1.24
6/10/2019 7:10,NA,NA,0.1,14.20955671,NA,0.5,9.482903141,NA,1.24,7.164871308,NA,1.24
6/10/2019 7:20,NA,NA,0.1,14.12751321,NA,0.5,9.533861124,NA,1.24,7.164871308,NA,1.24
6/10/2019 7:30,NA,NA,0.1,14.16900647,NA,0.5,9.499889135,NA,1.24,7.156360837,NA,1.24
6/10/2019 7:40,NA,NA,0.1,14.23313243,NA,0.5,9.508382133,NA,1.24,7.146904758,NA,1.24
6/10/2019 7:50,NA,NA,0.1,14.20955671,NA,0.5,9.543297787,NA,1.24,7.146904758,NA,1.24
6/10/2019 8:00,13.44444444,315,0.1,14.28216992,NA,0.5,9.51687513,NA,1.24,7.164871308,NA,1.24
6/10/2019 8:10,NA,NA,0.1,14.29065718,NA,0.5,9.51687513,NA,1.24,7.164871308,NA,1.24
6/10/2019 8:20,NA,NA,0.1,14.3472389,NA,0.5,9.533861124,NA,1.24,7.156360837,NA,1.24
6/10/2019 8:30,NA,NA,0.1,14.39533337,NA,0.5,9.543297787,NA,1.24,7.156360837,NA,1.24
6/10/2019 8:40,NA,NA,0.1,14.46040235,NA,0.5,9.525368127,NA,1.24,7.164871308,NA,1.24
6/10/2019 8:50,NA,NA,0.1,14.49246532,NA,0.5,9.533861124,NA,1.24,7.182837859,NA,1.24
6/10/2019 9:00,16.05555556,519,0.1,14.54150282,NA,0.5,9.533861124,NA,1.24,7.146904758,NA,1.24
6/10/2019 9:10,NA,NA,0.1,14.50095258,NA,0.5,9.543297787,NA,1.24,7.146904758,NA,1.24
6/10/2019 9:20,NA,NA,0.1,14.42833937,NA,0.5,9.543297787,NA,1.24,7.192293938,NA,1.24
6/10/2019 9:30,NA,NA,0.1,14.38778914,NA,0.5,9.543297787,NA,1.24,7.146904758,NA,1.24
6/12/2019 14:40,NA,NA,0.1,14.16900647,NA,0.5,9.792425704,NA,1.24,7.20080441,NA,1.24
6/12/2019 14:50,NA,NA,0.1,14.1765507,NA,0.5,9.775439709,NA,1.24,7.174327388,NA,1.24
6/12/2019 15:00,20.22222222,1039,0.1,14.18503796,NA,0.5,9.783932706,NA,1.24,7.164871308,NA,1.24
6/12/2019 15:10,NA,NA,0.1,14.1765507,NA,0.5,9.800918701,NA,1.24,7.182837859,NA,1.24
6/12/2019 15:20,NA,NA,0.1,14.18503796,NA,0.5,9.792425704,NA,1.24,7.192293938,NA,1.24
6/12/2019 15:30,NA,NA,0.1,14.20955671,NA,0.5,9.792425704,NA,1.24,7.182837859,NA,1.24
6/12/2019 15:40,NA,NA,0.1,14.25010694,NA,0.5,9.800918701,NA,1.24,7.192293938,NA,1.24
6/12/2019 15:50,NA,NA,0.1,14.2255882,NA,0.5,9.809411698,NA,1.24,7.164871308,NA,1.24
6/12/2019 16:00,21.05555556,1004,0.1,14.28216992,NA,0.5,9.800918701,NA,1.24,7.164871308,NA,1.24
6/12/2019 16:10,NA,NA,0.1,14.29820141,NA,0.5,9.800918701,NA,1.24,7.174327388,NA,1.24
6/12/2019 16:20,NA,NA,0.1,14.29820141,NA,0.5,9.809411698,NA,1.24,7.192293938,NA,1.24
6/12/2019 16:30,NA,NA,0.1,14.29065718,NA,0.5,9.800918701,NA,1.24,7.156360837,NA,1.24
6/12/2019 16:40,NA,NA,0.1,14.3142329,NA,0.5,9.809411698,NA,1.24,7.174327388,NA,1.24
6/12/2019 16:50,NA,NA,0.1,14.28216992,NA,0.5,9.809411698,NA,1.24,7.164871308,NA,1.24
6/12/2019 17:00,20.83333333,872,0.1,14.33875164,NA,0.5,9.783932706,NA,1.24,7.174327388,NA,1.24
6/12/2019 17:10,NA,NA,0.1,14.36327039,NA,0.5,9.792425704,NA,1.24,7.182837859,NA,1.24
6/12/2019 17:20,NA,NA,0.1,14.32272015,NA,0.5,9.783932706,NA,1.24,7.156360837,NA,1.24
6/12/2019 17:30,NA,NA,0.1,14.37930188,NA,0.5,9.817904695,NA,1.24,7.138394286,NA,1.24
6/12/2019 17:40,NA,NA,0.1,14.35478313,NA,0.5,9.817904695,NA,1.24,7.192293938,NA,1.24
6/12/2019 17:50,NA,NA,0.1,14.35478313,NA,0.5,9.809411698,NA,1.24,7.20080441,NA,1.24
6/12/2019 18:00,21.27777778,717,0.1,14.37930188,NA,0.5,9.800918701,NA,1.24,7.20080441,NA,1.24
6/12/2019 18:10,NA,NA,0.1,14.39533337,NA,0.5,9.809411698,NA,1.24,7.182837859,NA,1.24
6/12/2019 18:20,NA,NA,0.1,14.45191509,NA,0.5,9.809411698,NA,1.24,7.20080441,NA,1.24
6/12/2019 18:30,NA,NA,0.1,14.48492109,NA,0.5,9.800918701,NA,1.24,7.20080441,NA,1.24
6/12/2019 18:40,NA,NA,0.1,14.46040235,NA,0.5,9.809411698,NA,1.24,7.218770961,NA,1.24
6/12/2019 18:50,NA,NA,0.1,14.42833937,NA,0.5,9.809411698,NA,1.24,7.20080441,NA,1.24
6/12/2019 19:00,21.16666667,473,0.1,14.47643383,NA,0.5,9.809411698,NA,1.24,7.192293938,NA,1.24
6/12/2019 19:10,NA,NA,0.1,14.42833937,NA,0.5,9.783932706,NA,1.24,7.218770961,NA,1.24
6/12/2019 19:20,NA,NA,0.1,14.40382062,NA,0.5,9.800918701,NA,1.24,7.182837859,NA,1.24
6/12/2019 19:30,NA,NA,0.1,14.44437086,NA,0.5,9.792425704,NA,1.24,7.174327388,NA,1.24
6/12/2019 19:40,NA,NA,0.1,14.42833937,NA,0.5,9.800918701,NA,1.24,7.210260489,NA,1.24
6/12/2019 19:50,NA,NA,0.1,14.45191509,NA,0.5,9.809411698,NA,1.24,7.20080441,NA,1.24
6/12/2019 20:00,19.05555556,102,0.1,14.40382062,NA,0.5,9.792425704,NA,1.24,7.218770961,NA,1.24
6/12/2019 20:10,NA,NA,0.1,14.38778914,NA,0.5,9.800918701,NA,1.24,7.192293938,NA,1.24
6/12/2019 20:20,NA,NA,0.1,14.35478313,NA,0.5,9.783932706,NA,1.24,7.20080441,NA,1.24
6/12/2019 20:30,NA,NA,0.1,14.32272015,NA,0.5,9.800918701,NA,1.24,7.20080441,NA,1.24
6/12/2019 20:40,NA,NA,0.1,14.30668867,NA,0.5,9.775439709,NA,1.24,7.210260489,NA,1.24
6/12/2019 20:50,NA,NA,0.1,14.28216992,NA,0.5,9.800918701,NA,1.24,7.192293938,NA,1.24
6/12/2019 21:00,15.94444444,78,0.1,14.3142329,NA,0.5,9.809411698,NA,1.24,7.22822704,NA,1.24
6/12/2019 21:10,NA,NA,0.1,14.25010694,NA,0.5,9.783932706,NA,1.24,7.218770961,NA,1.24
6/12/2019 21:20,NA,NA,0.1,14.24161968,NA,0.5,9.800918701,NA,1.24,7.20080441,NA,1.24
6/12/2019 21:30,NA,NA,0.1,14.24161968,NA,0.5,9.775439709,NA,1.24,7.22822704,NA,1.24
6/12/2019 21:40,NA,NA,0.1,14.2255882,NA,0.5,9.757510049,NA,1.24,7.20080441,NA,1.24
6/12/2019 21:50,NA,NA,0.1,14.21710094,NA,0.5,9.775439709,NA,1.24,7.192293938,NA,1.24
6/12/2019 22:00,13.16666667,5,0.1,14.18503796,NA,0.5,9.775439709,NA,1.24,7.22822704,NA,1.24
6/12/2019 22:10,NA,NA,0.1,14.20955671,NA,0.5,9.783932706,NA,1.24,7.22822704,NA,1.24
6/12/2019 22:20,NA,NA,0.1,14.20106945,NA,0.5,9.783932706,NA,1.24,7.210260489,NA,1.24
6/12/2019 22:30,NA,NA,0.1,14.19258219,NA,0.5,9.783932706,NA,1.24,7.236737511,NA,1.24
6/12/2019 22:40,NA,NA,0.1,14.12751321,NA,0.5,9.783932706,NA,1.24,7.22822704,NA,1.24
6/12/2019 22:50,NA,NA,0.1,14.20106945,NA,0.5,9.783932706,NA,1.24,7.174327388,NA,1.24
6/12/2019 23:00,10.94444444,0,0.1,14.14448773,NA,0.5,9.766003046,NA,1.24,7.210260489,NA,1.24
6/12/2019 23:10,NA,NA,0.1,14.11148172,NA,0.5,9.809411698,NA,1.24,7.20080441,NA,1.24
6/12/2019 23:20,NA,NA,0.1,14.18503796,NA,0.5,9.775439709,NA,1.24,7.22822704,NA,1.24
6/12/2019 23:30,NA,NA,0.1,14.15203196,NA,0.5,9.792425704,NA,1.24,7.218770961,NA,1.24
6/12/2019 23:40,NA,NA,0.1,14.18503796,NA,0.5,9.775439709,NA,1.24,7.22822704,NA,1.24
6/12/2019 23:50,NA,NA,0.1,14.20106945,NA,0.5,9.783932706,NA,1.24,7.236737511,NA,1.24
6/13/2019 0:00,12.44444444,0,0.1,14.2255882,NA,0.5,9.766003046,NA,1.24,7.210260489,NA,1.24
6/13/2019 0:10,NA,NA,0.1,14.24161968,NA,0.5,9.775439709,NA,1.24,7.236737511,NA,1.24
6/13/2019 0:20,NA,NA,0.1,14.29065718,NA,0.5,9.792425704,NA,1.24,7.210260489,NA,1.24
6/13/2019 0:30,NA,NA,0.1,14.41136485,NA,0.5,9.766003046,NA,1.24,7.22822704,NA,1.24
6/13/2019 0:40,NA,NA,0.1,14.41136485,NA,0.5,9.775439709,NA,1.24,7.236737511,NA,1.24
6/13/2019 0:50,NA,NA,0.1,14.51698407,NA,0.5,9.800918701,NA,1.24,7.236737511,NA,1.24
6/13/2019 1:00,11.33333333,0,0.1,14.56602156,NA,0.5,9.775439709,NA,1.24,7.236737511,NA,1.24
6/13/2019 1:10,NA,NA,0.1,14.56602156,NA,0.5,9.775439709,NA,1.24,7.246193591,NA,1.24
6/13/2019 1:20,NA,NA,0.1,14.59808454,NA,0.5,9.783932706,NA,1.24,7.236737511,NA,1.24
6/13/2019 1:30,NA,NA,0.1,14.60562877,NA,0.5,9.809411698,NA,1.24,7.246193591,NA,1.24
6/13/2019 1:40,NA,NA,0.1,14.63014752,NA,0.5,9.809411698,NA,1.24,7.22822704,NA,1.24
6/13/2019 1:50,NA,NA,0.1,14.646179,NA,0.5,9.749017052,NA,1.24,7.236737511,NA,1.24
6/13/2019 2:00,13.05555556,0,0.1,14.6952165,NA,0.5,9.800918701,NA,1.24,7.218770961,NA,1.24
6/13/2019 2:10,NA,NA,0.1,14.71124799,NA,0.5,9.792425704,NA,1.24,7.22822704,NA,1.24
6/13/2019 2:20,NA,NA,0.1,14.71124799,NA,0.5,9.766003046,NA,1.24,7.22822704,NA,1.24
6/13/2019 2:30,NA,NA,0.1,14.70276073,NA,0.5,9.809411698,NA,1.24,7.218770961,NA,1.24
6/13/2019 2:40,NA,NA,0.1,14.63863477,NA,0.5,9.792425704,NA,1.24,7.236737511,NA,1.24
6/13/2019 2:50,NA,NA,0.1,14.63863477,NA,0.5,9.800918701,NA,1.24,7.236737511,NA,1.24
6/13/2019 3:00,13.11111111,0,0.1,14.71879221,NA,0.5,9.809411698,NA,1.24,7.264160141,NA,1.24
6/13/2019 3:10,NA,NA,0.1,14.66221049,NA,0.5,9.792425704,NA,1.24,7.254704062,NA,1.24
6/13/2019 3:20,NA,NA,0.1,14.646179,NA,0.5,9.809411698,NA,1.24,7.246193591,NA,1.24
6/13/2019 3:30,NA,NA,0.1,14.63014752,NA,0.5,9.800918701,NA,1.24,7.246193591,NA,1.24
6/13/2019 3:40,NA,NA,0.1,14.63014752,NA,0.5,9.800918701,NA,1.24,7.246193591,NA,1.24
6/13/2019 3:50,NA,NA,0.1,14.65466626,NA,0.5,9.800918701,NA,1.24,7.264160141,NA,1.24
6/13/2019 4:00,13.05555556,0,0.1,14.58959728,NA,0.5,9.800918701,NA,1.24,7.254704062,NA,1.24
6/13/2019 4:10,NA,NA,0.1,14.54904705,NA,0.5,9.800918701,NA,1.24,7.264160141,NA,1.24
6/13/2019 4:20,NA,NA,0.1,14.58959728,NA,0.5,9.817904695,NA,1.24,7.264160141,NA,1.24
6/13/2019 4:30,NA,NA,0.1,14.58205305,NA,0.5,9.834890689,NA,1.24,7.246193591,NA,1.24
6/13/2019 4:40,NA,NA,0.1,14.54904705,NA,0.5,9.809411698,NA,1.24,7.264160141,NA,1.24
6/13/2019 4:50,NA,NA,0.1,14.53301556,NA,0.5,9.800918701,NA,1.24,7.264160141,NA,1.24
6/13/2019 5:00,12.33333333,0,0.1,14.5575343,NA,0.5,9.834890689,NA,1.24,7.246193591,NA,1.24
6/13/2019 5:10,NA,NA,0.1,14.54904705,NA,0.5,9.834890689,NA,1.24,7.290637163,NA,1.24
6/13/2019 5:20,NA,NA,0.1,14.54150282,NA,0.5,9.817904695,NA,1.24,7.254704062,NA,1.24
6/13/2019 5:30,NA,NA,0.1,14.49246532,NA,0.5,9.817904695,NA,1.24,7.264160141,NA,1.24
6/13/2019 5:40,NA,NA,0.1,14.58959728,NA,0.5,9.817904695,NA,1.24,7.272670613,NA,1.24
6/13/2019 5:50,NA,NA,0.1,14.54904705,NA,0.5,9.809411698,NA,1.24,7.210260489,NA,1.24
6/13/2019 6:00,11.66666667,2,0.1,14.56602156,NA,0.5,9.826397692,NA,1.24,7.272670613,NA,1.24
6/13/2019 6:10,NA,NA,0.1,14.54904705,NA,0.5,9.817904695,NA,1.24,7.272670613,NA,1.24
6/13/2019 6:20,NA,NA,0.1,14.5575343,NA,0.5,9.826397692,NA,1.24,7.254704062,NA,1.24
6/13/2019 6:30,NA,NA,0.1,14.5575343,NA,0.5,9.834890689,NA,1.24,7.272670613,NA,1.24
6/13/2019 6:40,NA,NA,0.1,14.54150282,NA,0.5,9.834890689,NA,1.24,7.290637163,NA,1.24
6/13/2019 6:50,NA,NA,0.1,14.54904705,NA,0.5,9.834890689,NA,1.24,7.264160141,NA,1.24
6/13/2019 7:00,11.5,17,0.1,14.50095258,NA,0.5,9.843383686,NA,1.24,7.246193591,NA,1.24
6/13/2019 7:10,NA,NA,0.1,14.47643383,NA,0.5,9.834890689,NA,1.24,7.254704062,NA,1.24
6/13/2019 7:20,NA,NA,0.1,14.48492109,NA,0.5,9.834890689,NA,1.24,7.272670613,NA,1.24
6/13/2019 7:30,NA,NA,0.1,14.51698407,NA,0.5,9.834890689,NA,1.24,7.272670613,NA,1.24
6/13/2019 7:40,NA,NA,0.1,14.4358836,NA,0.5,9.861313347,NA,1.24,7.264160141,NA,1.24
6/13/2019 7:50,NA,NA,0.1,14.48492109,NA,0.5,9.800918701,NA,1.24,7.282126692,NA,1.24
6/13/2019 8:00,12.5,83,0.1,14.45191509,NA,0.5,9.817904695,NA,1.24,7.264160141,NA,1.24
6/13/2019 8:10,NA,NA,0.1,14.47643383,NA,0.5,9.834890689,NA,1.24,7.272670613,NA,1.24
6/13/2019 8:20,NA,NA,0.1,14.47643383,NA,0.5,9.834890689,NA,1.24,7.318059793,NA,1.24
6/13/2019 8:30,NA,NA,0.1,14.48492109,NA,0.5,9.817904695,NA,1.24,7.290637163,NA,1.24
6/13/2019 8:40,NA,NA,0.1,14.48492109,NA,0.5,9.800918701,NA,1.24,7.290637163,NA,1.24
6/13/2019 8:50,NA,NA,0.1,14.48492109,NA,0.5,9.834890689,NA,1.24,7.264160141,NA,1.24
6/13/2019 9:00,14.44444444,209,0.1,14.50849681,NA,0.5,9.834890689,NA,1.24,7.290637163,NA,1.24
6/13/2019 9:10,NA,NA,0.1,14.45191509,NA,0.5,9.817904695,NA,1.24,7.290637163,NA,1.24
6/13/2019 9:20,NA,NA,0.1,14.42833937,NA,0.5,9.826397692,NA,1.24,7.282126692,NA,1.24
6/13/2019 9:30,NA,NA,0.1,14.45191509,NA,0.5,9.851876684,NA,1.24,7.290637163,NA,1.24
6/13/2019 9:40,NA,NA,0.1,14.42833937,NA,0.5,9.861313347,NA,1.24,7.290637163,NA,1.24
6/13/2019 9:50,NA,NA,0.1,14.40382062,NA,0.5,9.834890689,NA,1.24,7.282126692,NA,1.24
6/13/2019 10:00,12.77777778,76,0.1,14.44437086,NA,0.5,9.861313347,NA,1.24,7.282126692,NA,1.24
6/13/2019 10:10,NA,NA,0.1,14.36327039,NA,0.5,9.851876684,NA,1.24,7.318059793,NA,1.24
6/13/2019 10:20,NA,NA,0.1,14.37081462,NA,0.5,9.843383686,NA,1.24,7.272670613,NA,1.24
6/13/2019 10:30,NA,NA,0.1,14.37930188,NA,0.5,9.826397692,NA,1.24,7.300093243,NA,1.24
6/13/2019 10:40,NA,NA,0.1,14.41985211,NA,0.5,9.826397692,NA,1.24,7.300093243,NA,1.24
6/13/2019 10:50,NA,NA,0.1,14.41136485,NA,0.5,9.834890689,NA,1.24,7.318059793,NA,1.24
6/13/2019 11:00,13.38888889,264,0.1,14.41136485,NA,0.5,9.834890689,NA,1.24,7.318059793,NA,1.24
6/13/2019 11:10,NA,NA,0.1,14.41136485,NA,0.5,9.843383686,NA,1.24,7.300093243,NA,1.24
6/13/2019 11:20,NA,NA,0.1,14.4358836,NA,0.5,9.869806344,NA,1.24,7.300093243,NA,1.24
6/13/2019 11:30,NA,NA,0.1,14.4688896,NA,0.5,9.869806344,NA,1.24,7.318059793,NA,1.24
6/13/2019 11:40,NA,NA,0.1,14.40382062,NA,0.5,9.886792338,NA,1.24,7.308603714,NA,1.24
6/13/2019 11:50,NA,NA,0.1,14.4358836,NA,0.5,9.895285336,NA,1.24,7.272670613,NA,1.24
6/13/2019 12:00,16.61111111,539,0.1,14.47643383,NA,0.5,9.878299341,NA,1.24,7.318059793,NA,1.24
6/13/2019 12:10,NA,NA,0.1,14.4688896,NA,0.5,9.861313347,NA,1.24,7.308603714,NA,1.24
6/13/2019 12:20,NA,NA,0.1,14.47643383,NA,0.5,9.878299341,NA,1.24,7.300093243,NA,1.24
6/13/2019 12:30,NA,NA,0.1,14.45191509,NA,0.5,9.903778333,NA,1.24,7.318059793,NA,1.24
6/13/2019 12:40,NA,NA,0.1,14.47643383,NA,0.5,9.886792338,NA,1.24,7.282126692,NA,1.24
6/13/2019 12:50,NA,NA,0.1,14.48492109,NA,0.5,9.895285336,NA,1.24,7.308603714,NA,1.24
6/13/2019 13:00,18.88888889,818,0.1,14.52547133,NA,0.5,9.903778333,NA,1.24,7.318059793,NA,1.24
6/13/2019 13:10,NA,NA,0.1,14.51698407,NA,0.5,9.886792338,NA,1.24,7.318059793,NA,1.24
6/13/2019 13:20,NA,NA,0.1,14.50849681,NA,0.5,9.895285336,NA,1.24,7.326570265,NA,1.24
6/13/2019 13:30,NA,NA,0.1,14.47643383,NA,0.5,9.895285336,NA,1.24,7.308603714,NA,1.24
6/13/2019 13:40,NA,NA,0.1,14.57356579,NA,0.5,9.903778333,NA,1.24,7.290637163,NA,1.24
6/13/2019 13:50,NA,NA,0.1,14.56602156,NA,0.5,9.903778333,NA,1.24,7.308603714,NA,1.24
6/13/2019 14:00,20.5,864,0.1,14.54150282,NA,0.5,9.903778333,NA,1.24,7.318059793,NA,1.24
6/13/2019 14:10,NA,NA,0.1,14.51698407,NA,0.5,9.895285336,NA,1.24,7.308603714,NA,1.24
6/13/2019 14:20,NA,NA,0.1,14.58205305,NA,0.5,9.91227133,NA,1.24,7.318059793,NA,1.24
6/13/2019 14:30,NA,NA,0.1,14.58205305,NA,0.5,9.929257324,NA,1.24,7.326570265,NA,1.24
6/13/2019 14:40,NA,NA,0.1,14.56602156,NA,0.5,9.886792338,NA,1.24,7.326570265,NA,1.24
6/13/2019 14:50,NA,NA,0.1,14.56602156,NA,0.5,9.920764327,NA,1.24,7.308603714,NA,1.24
6/13/2019 15:00,21.94444444,926,0.1,14.63863477,NA,0.5,9.929257324,NA,1.24,7.318059793,NA,1.24
6/13/2019 15:10,NA,NA,0.1,14.63014752,NA,0.5,9.920764327,NA,1.24,7.326570265,NA,1.24
6/13/2019 15:20,NA,NA,0.1,14.58959728,NA,0.5,9.920764327,NA,1.24,7.336026344,NA,1.24
6/13/2019 15:30,NA,NA,0.1,14.67918501,NA,0.5,9.920764327,NA,1.24,7.336026344,NA,1.24
6/13/2019 15:40,NA,NA,0.1,14.63014752,NA,0.5,9.937750321,NA,1.24,7.318059793,NA,1.24
6/13/2019 15:50,NA,NA,0.1,14.63863477,NA,0.5,9.903778333,NA,1.24,7.336026344,NA,1.24
6/13/2019 16:00,24.27777778,983,0.1,14.71124799,NA,0.5,9.895285336,NA,1.24,7.326570265,NA,1.24
6/13/2019 16:10,NA,NA,0.1,14.75934245,NA,0.5,9.91227133,NA,1.24,7.326570265,NA,1.24
6/13/2019 16:20,NA,NA,0.1,14.71879221,NA,0.5,9.929257324,NA,1.24,7.336026344,NA,1.24
6/13/2019 16:30,NA,NA,0.1,14.68672924,NA,0.5,9.929257324,NA,1.24,7.326570265,NA,1.24
6/13/2019 16:40,NA,NA,0.1,14.74331096,NA,0.5,9.920764327,NA,1.24,7.336026344,NA,1.24
6/13/2019 16:50,NA,NA,0.1,14.82441143,NA,0.5,9.920764327,NA,1.24,7.353992895,NA,1.24
6/13/2019 17:00,25.44444444,797,0.1,14.82441143,NA,0.5,9.937750321,NA,1.24,7.336026344,NA,1.24
6/13/2019 17:10,NA,NA,0.1,14.80837994,NA,0.5,9.937750321,NA,1.24,7.353992895,NA,1.24
6/13/2019 17:20,NA,NA,0.1,14.8725059,NA,0.5,9.920764327,NA,1.24,7.336026344,NA,1.24
6/13/2019 17:30,NA,NA,0.1,14.91305613,NA,0.5,9.929257324,NA,1.24,7.344536816,NA,1.24
6/13/2019 17:40,NA,NA,0.1,14.8725059,NA,0.5,9.929257324,NA,1.24,7.336026344,NA,1.24
6/13/2019 17:50,NA,NA,0.1,14.88853738,NA,0.5,9.920764327,NA,1.24,7.353992895,NA,1.24
6/13/2019 18:00,25.83333333,646,0.1,14.89702464,NA,0.5,9.929257324,NA,1.24,7.336026344,NA,1.24
6/13/2019 18:10,NA,NA,0.1,14.90456887,NA,0.5,9.929257324,NA,1.24,7.344536816,NA,1.24
6/13/2019 18:20,NA,NA,0.1,14.94511911,NA,0.5,9.946243318,NA,1.24,7.318059793,NA,1.24
6/13/2019 18:30,NA,NA,0.1,15.01773232,NA,0.5,9.903778333,NA,1.24,7.362503366,NA,1.24
6/13/2019 18:40,NA,NA,0.1,15.06582678,NA,0.5,9.937750321,NA,1.24,7.362503366,NA,1.24
6/13/2019 18:50,NA,NA,0.1,15.03376381,NA,0.5,9.929257324,NA,1.24,7.344536816,NA,1.24
6/13/2019 19:00,26.22222222,463,0.1,15.15447148,NA,0.5,9.929257324,NA,1.24,7.353992895,NA,1.24
